user_id,region_id,account_balance
10162,47,820.24
10163,22,89.63
10164,35,516.56
10165,27,175.36
10166,31,886.68
10167,19,601.11
10168,43,287.94
10169,39,164.28
10170,2,374.47
10171,22,425.13
10172,35,266.98
10173,40,683.23
10174,47,772.03
10175,16,228.12
10176,41,448.88
10177,30,730.76
10178,17,389.77
10179,29,687.03
10180,39,656.0
10181,10,312.28
10182,48,528.25
10183,4,570.38
10184,18,130.89
10185,9,566.13
10186,35,83.27
10187,25,793.72
10188,50,718.82
10189,34,924.73
10190,35,426.87
10191,35,603.44
10192,2,527.95
10193,6,873.9
10194,37,382.48
10195,28,776.1
10196,45,905.65
10197,11,194.36
10198,21,835.69
10199,40,986.94
10200,13,440.56
10201,27,393.75
10202,49,731.02
10203,23,69.17
10204,5,767.44
10205,20,564.89
10206,34,465.01
10207,6,478.15
10208,45,668.52
10209,42,28.91
10210,15,602.16
10211,12,420.26
10212,32,563.58
10213,25,278.99
10214,20,440.31
10215,45,511.52
10216,8,894.31
10217,12,962.83
10218,40,642.44
10219,9,123.28
10220,39,72.56
10221,43,983.44
10222,20,576.69
10223,6,403.35
10224,36,896.03
10225,9,420.12
10226,46,558.98
10227,25,24.12
10228,36,602.08
10229,9,68.17
10230,11,620.54
10231,30,192.59
10232,41,498.3
10233,37,889.08
10234,3,539.99
10235,14,928.97
10236,12,365.27
10237,42,760.31
10238,39,535.53
10239,3,331.41
10240,5,400.17
10241,40,950.03
10242,22,648.47
10243,23,996.14
10244,26,171.91
10245,24,923.73
10246,3,426.33
10247,35,402.38
10248,8,931.03
10249,22,44.42
10250,3,643.39
10251,34,994.78
10252,45,330.26
10253,15,712.5
10254,31,54.15
10255,36,848.27
10256,43,433.9
10257,19,363.33
10258,14,960.93
10259,30,607.19
10260,29,223.62
10261,34,972.81
10262,11,814.3
10263,35,737.44
10264,30,766.39
10265,30,95.03
10266,29,596.1
10267,31,598.29
10268,2,230.51
10269,29,740.57
10270,40,203.53
10271,16,465.17
10272,31,457.25
10273,46,916.28
10274,37,753.23
10275,26,977.34
10276,27,970.04
10277,3,610.8
10278,20,999.68
10279,6,41.93
10280,31,791.79
10281,31,626.14
10282,17,405.22
10283,24,210.63
10284,2,566.89
10285,43,978.3
10286,39,686.35
10287,46,736.02
10288,43,793.47
10289,4,443.86
10290,44,358.32
10291,15,714.98
10292,16,958.96
10293,40,782.75
10294,41,516.56
10295,41,985.01
10296,12,246.79
10297,35,356.07
10298,6,430.49
10299,3,420.22
10300,32,828.51
10301,44,532.46
10302,9,492.25
10303,19,548.34
10304,18,819.74
10305,33,905.4
10306,34,577.03
10307,29,840.57
10308,36,785.86
10309,11,794.43
10310,3,860.42
10311,22,985.82
10312,15,797.59
10313,39,274.03
10314,34,923.99
10315,8,426.71
10316,13,828.56
10317,35,994.03
10318,22,933.93
10319,35,495.24
10320,6,421.81
10321,14,124.35
10322,43,821.18
10323,37,602.92
10324,8,541.89
10325,33,106.32
10326,33,489.2
10327,4,989.19
10328,6,510.8
10329,48,337.73
10330,45,953.9
10331,1,669.6
10332,49,76.7
10333,9,385.73
10334,30,688.29
10335,32,285.51
10336,34,446.24
10337,10,880.09
10338,15,272.05
10339,8,315.99
10340,16,370.08
10341,38,429.9
10342,5,346.4
10343,49,16.96
10344,29,165.88
10345,29,103.9
10346,47,230.23
10347,43,667.21
10348,37,668.28
10349,23,946.72
10350,26,193.85
10351,48,96.23
10352,14,542.05
10353,29,501.27
10354,17,365.09
10355,20,87.29
10356,4,804.02
10357,49,691.11
10358,45,466.74
10359,1,137.84
10360,44,64.48
10361,21,753.11
10362,1,259.42
10363,47,708.77
10364,39,922.59
10365,29,393.76
10366,23,612.62
10367,7,930.83
10368,48,963.82
10369,14,685.0
10370,18,34.13
10371,25,751.88
10372,5,934.05
10373,18,995.84
10374,5,23.1
10375,40,9.35
10376,34,88.7
10377,46,874.85
10378,42,684.1
10379,40,113.56
10380,5,528.04
10381,13,964.62
10382,36,553.21
10383,36,262.12
10384,32,842.11
10385,1,636.53
10386,49,371.04
10387,4,609.3
10388,40,426.81
10389,15,601.19
10390,30,967.76
10391,5,391.38
10392,3,411.15
10393,5,991.29
10394,28,26.78
10395,7,208.52
10396,19,524.22
10397,40,353.98
10398,24,132.57
10399,39,5.63
10400,23,853.43
10401,33,858.86
10402,8,531.2
10403,37,666.84
10404,40,18.58
10405,36,69.72
10406,1,715.34
10407,38,985.47
10408,26,352.03
10409,40,192.47
10410,11,951.09
10411,18,352.26
10412,16,937.99
10413,8,706.7
10414,12,813.49
10415,17,843.47
10416,44,715.9
10417,8,282.49
10418,33,521.4
10419,39,46.65
10420,45,182.89
10421,8,954.48
10422,46,134.39
10423,30,573.74
10424,41,988.56
10425,18,164.59
10426,1,417.73
10427,42,389.97
10428,31,811.66
10429,37,122.64
10430,36,379.28
10431,18,485.63
10432,27,320.21
10433,43,420.18
10434,45,234.08
10435,33,876.01
10436,9,943.88
10437,45,593.53
10438,46,370.79
10439,9,47.05
10440,28,840.6
10441,11,16.18
10442,50,242.17
10443,23,111.32
10444,37,845.51
10445,16,13.69
10446,21,116.14
10447,12,784.54
10448,26,677.26
10449,15,64.71
10450,21,987.13
10451,50,106.89
10452,22,505.75
10453,5,993.4
10454,50,734.59
10455,38,233.65
10456,29,591.82
10457,3,564.6
10458,21,463.36
10459,16,81.55
10460,43,730.88
10461,42,444.85
10462,43,870.11
10463,28,66.32
10464,19,241.94
10465,17,829.05
10466,23,832.53
10467,37,417.15
10468,47,767.3
10469,31,857.45
10470,50,393.98
10471,7,912.78
10472,15,644.49
10473,8,431.43
10474,9,358.53
10475,27,822.39
10476,33,698.36
10477,15,304.37
10478,46,253.75
10479,33,707.71
10480,43,499.42
10481,45,874.12
10482,34,721.75
10483,33,181.87
10484,25,590.77
10485,41,431.95
10486,22,209.39
10487,30,786.33
10488,27,418.36
10489,43,897.37
10490,48,332.97
10491,12,791.21
10492,49,955.41
10493,13,798.43
10494,16,858.95
10495,14,831.62
10496,46,174.72
10497,28,503.84
10498,35,7.56
10499,1,591.26
10500,28,340.54
10501,19,403.19
10502,20,893.55
10503,47,397.04
10504,46,290.06
10505,31,695.67
10506,48,634.97
10507,33,521.05
10508,16,39.9
10509,35,43.36
10510,32,683.54
10511,43,646.34
10512,5,240.8
10513,42,909.17
10514,47,950.81
10515,16,508.0
10516,50,426.14
10517,49,28.04
10518,6,837.96
10519,44,14.08
10520,26,468.38
10521,27,910.63
10522,15,279.28
10523,4,795.19
10524,10,963.8
10525,28,396.99
10526,32,602.47
10527,18,937.06
10528,7,352.91
10529,47,603.41
10530,35,222.74
10531,38,999.77
10532,34,662.28
10533,17,375.94
10534,34,0.41
10535,12,239.43
10536,50,139.1
10537,16,904.2
10538,16,930.85
10539,48,524.17
10540,7,634.55
10541,17,528.08
10542,44,297.15
10543,10,232.96
10544,25,532.9
10545,15,925.15
10546,47,394.9
10547,38,148.75
10548,5,692.66
10549,17,76.95
10550,8,399.05
10551,19,316.84
10552,32,559.27
10553,31,389.01
10554,39,707.34
10555,13,915.12
10556,13,466.67
10557,23,388.92
10558,1,549.14
10559,3,672.55
10560,39,796.8
10561,33,745.38
10562,42,535.51
10563,46,406.85
10564,38,469.36
10565,38,579.22
10566,23,636.33
10567,25,267.85
10568,1,108.87
10569,45,231.56
10570,44,712.04
10571,5,191.31
10572,28,116.25
10573,13,516.06
10574,35,575.75
10575,42,484.45
10576,12,719.19
10577,35,56.2
10578,32,437.86
10579,31,861.54
10580,41,283.31
10581,26,159.3
10582,38,569.18
10583,20,69.86
10584,8,976.64
10585,45,87.18
10586,19,911.49
10587,1,314.76
10588,34,642.9
10589,35,802.33
10590,27,813.21
10591,1,543.25
10592,21,156.11
10593,4,469.36
10594,14,58.22
10595,24,153.19
10596,2,561.1
10597,16,553.78
10598,15,631.3
10599,4,686.85
10600,18,24.59
10601,9,437.8
10602,40,286.0
10603,11,831.57
10604,29,208.59
10605,34,640.16
10606,36,679.03
10607,19,931.04
10608,35,328.8
10609,20,179.3
10610,49,700.57
10611,16,402.3
10612,3,836.35
10613,37,240.62
10614,10,886.14
10615,19,851.71
10616,44,294.92
10617,8,28.99
10618,12,639.52
10619,4,664.29
10620,34,974.97
10621,3,213.29
10622,47,10.62
10623,35,424.0
10624,13,787.34
10625,19,46.82
10626,44,792.61
10627,32,814.02
10628,23,341.46
10629,6,467.98
10630,24,682.98
10631,26,838.38
10632,43,87.24
10633,16,246.58
10634,1,182.74
10635,1,695.93
10636,27,6.59
10637,25,668.06
10638,35,505.65
10639,13,893.52
10640,15,791.44
10641,19,422.57
10642,4,359.64
10643,43,908.27
10644,44,929.14
10645,26,751.26
10646,22,984.81
10647,50,434.17
10648,23,590.89
10649,30,629.65
10650,19,57.3
10651,26,264.28
10652,22,584.69
10653,31,619.46
10654,21,210.99
10655,44,420.57
10656,27,346.63
10657,13,447.45
10658,5,389.4
10659,35,799.86
10660,25,556.05
10661,33,209.01
10662,2,450.88
10663,4,331.08
10664,18,368.38
10665,20,663.07
10666,18,0.74
10667,44,812.83
10668,1,108.04
10669,5,976.46
10670,8,657.31
10671,36,279.7
10672,12,180.55
10673,43,127.98
10674,10,373.21
10675,4,925.08
10676,9,812.42
10677,26,448.17
10678,11,683.6
10679,4,422.44
10680,43,536.64
10681,49,6.94
10682,42,398.28
10683,21,150.96
10684,3,315.95
10685,18,298.69
10686,11,832.9
10687,16,423.7
10688,10,665.84
10689,47,49.93
10690,42,238.01
10691,19,367.21
10692,6,992.74
10693,31,388.28
10694,36,102.36
10695,15,532.03
10696,2,287.31
10697,20,521.37
10698,22,927.72
10699,15,175.31
10700,15,926.14
10701,41,870.63
10702,23,967.95
10703,3,447.12
10704,33,423.07
10705,47,909.52
10706,16,443.65
10707,1,614.52
10708,3,61.42
10709,33,480.57
10710,5,323.12
10711,9,976.41
10712,31,856.23
10713,12,89.65
10714,47,172.39
10715,22,301.99
10716,10,469.33
10717,41,816.77
10718,27,880.58
10719,17,752.41
10720,4,769.14
10721,36,462.84
10722,15,342.75
10723,15,465.26
10724,2,686.44
10725,29,380.14
10726,42,892.77
10727,8,125.69
10728,8,51.87
10729,48,270.7
10730,30,204.96
10731,11,201.82
10732,48,74.59
10733,45,474.0
10734,6,516.35
10735,4,898.96
10736,2,317.59
10737,28,433.53
10738,50,679.98
10739,26,952.57
10740,30,394.13
10741,35,966.91
10742,1,411.44
10743,28,509.32
10744,45,273.21
10745,14,918.36
10746,40,815.49
10747,3,436.57
10748,42,282.18
10749,31,620.74
10750,23,306.95
10751,19,6.54
10752,31,459.65
10753,25,455.92
10754,35,515.3
10755,29,82.85
10756,39,937.51
10757,50,879.57
10758,39,328.22
10759,24,999.57
10760,49,864.76
10761,41,853.31
10762,15,760.65
10763,20,23.18
10764,29,936.69
10765,24,387.26
10766,49,166.62
10767,46,288.64
10768,4,630.0
10769,47,71.66
10770,15,787.32
10771,8,621.5
10772,47,825.97
10773,3,476.5
10774,43,574.58
10775,8,65.54
10776,41,401.8
10777,50,368.33
10778,21,323.9
10779,9,513.32
10780,38,214.53
10781,28,119.94
10782,22,833.32
10783,43,567.72
10784,38,943.24
10785,43,704.48
10786,24,633.85
10787,1,119.82
10788,42,130.69
10789,12,536.82
10790,49,814.71
10791,21,658.02
10792,34,55.44
10793,39,309.77
10794,43,185.98
10795,46,131.51
10796,46,495.22
10797,14,70.35
10798,31,506.62
10799,6,923.22
10800,7,746.7
10801,34,428.1
10802,4,288.54
10803,17,710.92
10804,36,74.02
10805,20,542.02
10806,20,630.27
10807,12,620.33
10808,32,43.2
10809,24,868.46
10810,37,8.07
10811,9,283.03
10812,17,18.5
10813,10,123.9
10814,6,622.24
10815,22,423.18
10816,10,169.0
10817,6,269.93
10818,41,772.99
10819,27,469.64
10820,13,956.61
10821,45,374.09
10822,18,878.71
10823,23,934.01
10824,26,566.35
10825,21,45.52
10826,11,801.62
10827,15,166.55
10828,29,354.59
10829,11,781.81
10830,19,758.32
10831,48,566.38
10832,8,997.45
10833,32,987.98
10834,46,634.98
10835,50,233.34
10836,25,582.21
10837,34,979.63
10838,25,235.32
10839,6,824.78
10840,49,537.0
10841,24,542.9
10842,4,427.48
10843,20,290.51
10844,31,917.84
10845,27,167.86
10846,6,896.81
10847,2,969.12
10848,21,622.89
10849,39,291.33
10850,5,378.25
10851,26,15.02
10852,15,23.89
10853,15,952.64
10854,22,914.76
10855,45,675.54
10856,50,770.56
10857,29,971.46
10858,3,90.96
10859,7,338.19
10860,29,982.91
10861,25,536.9
10862,7,378.08
10863,9,633.14
10864,20,225.19
10865,29,719.37
10866,45,433.13
10867,5,845.82
10868,43,915.99
10869,25,786.73
10870,40,726.4
10871,44,21.09
10872,33,554.19
10873,40,862.5
10874,10,387.45
10875,2,37.94
10876,19,847.63
10877,2,66.39
10878,21,421.07
10879,2,253.15
10880,1,475.06
10881,13,467.18
10882,13,263.41
10883,19,395.01
10884,11,324.03
10885,23,8.95
10886,19,371.85
10887,36,644.79
10888,26,925.3
10889,27,517.62
10890,27,951.43
10891,12,226.89
10892,12,664.53
10893,47,627.74
10894,19,913.52
10895,13,820.19
10896,4,952.98
10897,3,254.94
10898,50,271.37
10899,42,286.06
10900,22,596.62
10901,2,482.49
10902,15,606.44
10903,8,11.9
10904,39,8.14
10905,16,611.23
10906,44,127.62
10907,33,883.95
10908,34,116.55
10909,31,369.28
10910,37,336.96
10911,8,807.41
10912,48,716.0
10913,23,129.29
10914,19,405.22
10915,34,652.52
10916,38,679.62
10917,12,876.35
10918,3,691.07
10919,16,505.78
10920,18,475.63
10921,33,46.19
10922,39,297.5
10923,28,219.37
10924,39,293.1
10925,39,555.4
10926,13,777.47
10927,4,624.5
10928,35,167.57
10929,42,375.02
10930,9,270.87
10931,28,670.58
10932,49,513.86
10933,9,322.19
10934,23,157.93
10935,26,573.81
10936,38,330.04
10937,11,973.86
10938,36,358.52
10939,42,321.13
10940,17,871.37
10941,33,61.11
10942,41,875.42
10943,50,824.76
10944,20,399.03
10945,13,522.78
10946,24,691.03
10947,31,457.97
10948,28,165.25
10949,38,962.69
10950,22,716.1
10951,10,326.86
10952,2,486.4
10953,20,335.57
10954,2,378.68
10955,31,930.81
10956,13,776.17
10957,25,701.06
10958,42,362.84
10959,1,448.66
10960,9,406.04
10961,23,619.43
10962,43,50.74
10963,31,665.96
10964,43,669.23
10965,6,905.65
10966,3,159.71
10967,45,931.81
10968,7,737.69
10969,8,158.29
10970,29,824.22
10971,36,14.34
10972,24,989.56
10973,2,379.07
10974,30,822.54
10975,43,50.18
10976,29,877.02
10977,20,217.59
10978,47,295.8
10979,20,904.67
10980,21,169.69
10981,6,576.02
10982,6,874.09
10983,11,770.1
10984,34,647.51
10985,31,999.98
10986,21,295.2
10987,1,903.4
10988,26,256.52
10989,28,8.21
10990,20,276.45
10991,41,789.76
10992,16,929.89
10993,35,76.54
10994,35,334.88
10995,40,551.06
10996,41,980.64
10997,31,640.3
10998,12,301.83
10999,27,168.71
11000,31,182.48
11001,14,62.01
11002,43,797.16
11003,20,385.43
11004,5,893.86
11005,23,595.92
11006,19,68.0
11007,35,399.47
11008,8,272.17
11009,16,166.35
11010,19,665.94
11011,22,995.94
11012,43,44.2
11013,4,298.19
11014,20,753.48
11015,19,975.41
11016,32,515.05
11017,47,546.4
11018,26,46.19
11019,20,100.5
11020,1,36.53
11021,5,200.83
11022,29,578.37
11023,29,620.11
11024,24,589.58
11025,15,140.74
11026,31,729.55
11027,43,240.85
11028,4,912.72
11029,41,471.01
11030,28,295.24
11031,3,948.9
11032,28,364.12
11033,8,998.73
11034,26,945.71
11035,21,351.1
11036,9,103.13
11037,16,297.79
11038,49,495.28
11039,10,0.6
11040,12,63.71
11041,48,395.49
11042,9,81.32
11043,42,933.22
11044,20,367.78
11045,39,674.59
11046,23,590.48
11047,12,989.37
11048,12,530.44
11049,44,193.21
11050,42,618.56
11051,26,442.5
11052,33,679.13
11053,2,928.56
11054,23,713.79
11055,26,725.56
11056,45,896.08
11057,13,238.45
11058,29,200.15
11059,12,212.15
11060,44,60.99
11061,7,619.55
11062,39,659.47
11063,37,205.74
11064,21,47.35
11065,3,116.31
11066,44,66.07
11067,41,668.47
11068,15,856.73
11069,24,764.88
11070,43,557.44
11071,22,245.45
11072,18,914.97
11073,26,772.92
11074,9,52.64
11075,14,358.75
11076,19,884.54
11077,24,602.81
11078,10,617.12
11079,7,896.42
11080,29,901.09
11081,24,740.1
11082,46,547.27
11083,29,253.88
11084,6,845.17
11085,1,746.94
11086,23,662.71
11087,1,826.09
11088,32,249.39
11089,45,169.47
11090,34,597.82
11091,13,938.15
11092,9,450.78
11093,35,219.71
11094,45,345.8
11095,23,128.2
11096,24,475.93
11097,27,141.8
11098,40,377.61
11099,43,948.7
11100,13,372.67
11101,40,461.03
11102,16,347.54
11103,16,633.69
11104,38,388.91
11105,3,651.35
11106,30,376.32
11107,14,489.79
11108,5,519.96
11109,31,739.73
11110,14,559.34
11111,44,792.9
11112,5,733.03
11113,14,961.93
11114,3,628.98
11115,19,15.02
11116,33,621.75
11117,45,745.77
11118,25,749.34
11119,26,308.33
11120,12,401.01
11121,50,169.92
11122,9,936.05
11123,18,706.43
11124,27,391.23
11125,32,193.39
11126,37,341.44
11127,39,632.78
11128,21,659.61
11129,30,338.25
11130,21,863.48
11131,41,896.46
11132,22,147.08
11133,30,805.8
11134,47,494.77
11135,15,44.97
11136,29,3.93
11137,6,749.67
11138,15,743.65
11139,42,778.56
11140,26,339.48
11141,35,247.58
11142,4,589.42
11143,9,140.71
11144,9,47.62
11145,11,68.36
11146,21,245.81
11147,1,710.21
11148,36,64.92
11149,46,476.21
11150,20,691.65
11151,13,205.43
11152,11,487.23
11153,30,208.01
11154,30,147.48
11155,17,979.54
11156,46,999.18
11157,10,144.41
11158,35,65.19
11159,46,426.04
11160,32,688.31
11161,16,786.99
11162,27,351.54
11163,6,937.02
11164,18,877.19
11165,41,623.15
11166,39,235.94
11167,1,951.41
11168,20,822.05
11169,50,780.72
11170,22,718.31
11171,25,709.5
11172,33,770.96
11173,7,300.63
11174,42,25.89
11175,22,136.25
11176,24,803.77
11177,35,670.07
11178,34,364.14
11179,13,285.74
11180,46,909.24
11181,31,412.34
11182,11,541.0
11183,33,291.25
11184,20,438.13
11185,34,188.96
11186,44,303.07
11187,48,714.7
11188,10,90.71
11189,6,975.39
11190,45,798.3
11191,48,908.43
11192,6,184.7
11193,45,349.78
11194,5,891.15
11195,18,850.61
11196,42,479.37
11197,40,88.4
11198,13,803.78
11199,16,504.18
11200,36,601.42
11201,44,24.67
11202,23,432.46
11203,17,624.97
11204,32,320.45
11205,9,574.27
11206,35,571.72
11207,16,673.7
11208,45,379.41
11209,8,225.44
11210,18,500.4
11211,5,168.96
11212,18,932.3
11213,46,867.36
11214,46,817.05
11215,13,72.84
11216,7,50.98
11217,15,296.75
11218,22,514.13
11219,43,328.79
11220,2,276.69
11221,21,454.33
11222,20,624.87
11223,38,668.06
11224,27,153.28
11225,26,146.36
11226,7,171.2
11227,39,975.91
11228,23,133.52
11229,50,472.59
11230,28,763.75
11231,35,160.49
11232,33,335.4
11233,34,479.67
11234,1,174.1
11235,42,330.52
11236,29,809.09
11237,43,290.48
11238,9,403.09
11239,49,976.52
11240,7,884.57
11241,27,980.93
11242,45,176.63
11243,3,493.6
11244,20,267.95
11245,30,798.42
11246,41,479.15
11247,17,580.03
11248,7,627.06
11249,41,220.2
11250,2,980.21
11251,37,789.72
11252,23,759.8
11253,3,549.09
11254,50,872.8
11255,42,319.62
11256,39,678.29
11257,41,716.19
11258,16,520.57
11259,18,689.19
11260,16,385.39
11261,22,634.79
11262,37,311.09
11263,17,471.16
11264,3,798.54
11265,22,754.93
11266,48,191.5
11267,34,84.35
11268,11,699.05
11269,12,618.73
11270,43,966.97
11271,6,175.69
11272,12,874.28
11273,37,88.41
11274,34,567.33
11275,27,280.4
11276,5,480.29
11277,44,98.2
11278,47,782.52
11279,40,751.58
11280,23,659.77
11281,8,274.27
11282,11,204.96
11283,23,601.54
11284,10,449.88
11285,32,230.4
11286,8,897.83
11287,19,523.22
11288,8,141.57
11289,43,71.12
11290,37,91.1
11291,36,655.95
11292,30,175.5
11293,42,520.29
11294,45,598.88
11295,4,864.55
11296,23,99.97
11297,8,707.69
11298,26,112.55
11299,10,77.54
11300,7,575.96
11301,37,86.84
11302,5,716.66
11303,29,787.08
11304,16,404.19
11305,25,333.8
11306,7,884.29
11307,19,993.67
11308,10,154.7
11309,17,397.87
11310,9,986.7
11311,46,265.89
11312,10,670.28
11313,46,405.02
11314,10,171.09
11315,9,986.11
11316,7,396.08
11317,44,219.25
11318,1,541.97
11319,11,900.45
11320,3,574.5
11321,21,421.46
11322,41,766.35
11323,26,637.61
11324,42,868.93
11325,34,265.43
11326,42,429.0
11327,37,491.39
11328,34,226.71
11329,17,840.69
11330,11,948.3
11331,50,785.8
11332,17,907.35
11333,1,759.31
11334,46,739.26
11335,21,745.23
11336,5,258.57
11337,36,291.57
11338,8,229.82
11339,13,192.07
11340,8,726.86
11341,20,14.41
11342,21,960.03
11343,14,85.83
11344,16,52.42
11345,45,396.14
11346,11,194.13
11347,27,981.55
11348,1,112.77
11349,22,344.24
11350,32,757.13
11351,17,463.17
11352,25,501.48
11353,17,640.17
11354,15,249.97
11355,1,227.94
11356,21,753.3
11357,50,985.15
11358,14,733.3
11359,41,331.3
11360,27,943.85
11361,15,571.87
11362,48,689.51
11363,34,551.87
11364,20,851.31
11365,32,256.56
11366,48,954.64
11367,7,502.83
11368,46,657.36
11369,2,327.55
11370,24,235.52
11371,44,800.38
11372,28,671.36
11373,35,256.94
11374,14,50.87
11375,26,873.24
11376,5,347.87
11377,32,860.5
11378,50,980.55
11379,28,615.05
11380,37,894.35
11381,9,774.48
11382,32,295.18
11383,21,113.11
11384,24,966.24
11385,16,556.77
11386,4,521.28
11387,46,7.06
11388,23,127.73
11389,26,673.96
11390,41,653.91
11391,5,87.28
11392,49,203.56
11393,10,63.32
11394,15,634.76
11395,10,308.71
11396,11,132.19
11397,47,371.7
11398,22,591.02
11399,27,421.73
11400,4,795.66
11401,3,758.48
11402,42,521.61
